run,alpha,beta,max_z,min_z,z0,z1
Dropping_ball,drop_50,0.4936870038509369,-1.6706852912902832,0.9398188591003418,-1.6429095268249512,0.5877485275268555,-1.6429095268249512
Dropping_ball,drop_50,2.7491445541381836,-2.221139430999756,1.766126275062561,-0.7201513648033142,-0.6766738295555115,1.766126275062561
Dropping_ball,drop_50,2.9130592346191406,0.10145998746156693,1.5041825771331787,-1.1737310886383057,-0.9139350056648254,1.5041825771331787
Dropping_ball,drop_50,0.5320339798927307,-0.2698356509208679,0.707120418548584,-1.7391681671142578,0.3762646019458771,-1.7391681671142578
Dropping_ball,drop_50,2.484914541244507,1.0266666412353516,1.3216686248779297,-1.1212892532348633,-1.0698966979980469,1.3216686248779297
Dropping_ball,drop_50,12.562179565429688,0.8915200233459473,1.360595941543579,-1.4889557361602783,-1.3555657863616943,1.360595941543579
Falling_ball,big,1.3241771459579468,-5.857366561889648,0.5133690237998962,-1.7945642471313477,0.30626818537712097,-1.7945642471313477
Falling_ball,big,0.21695998311042786,-0.5068320035934448,1.6782073974609375,-0.7498390674591064,-0.6919918060302734,1.6782073974609375
Falling_ball,big,1.5538110733032227,0.28180447220802307,1.5007843971252441,-0.9690885543823242,-0.9156818389892578,1.5007843971252441
Falling_ball,big,0.36787447333335876,-5.264420509338379,1.789640188217163,-0.7880747318267822,0.002195581793785095,1.789640188217163
Falling_ball,big,4.786517143249512,1.4632985591888428,1.0942760705947876,-1.2210077047348022,-1.1522926092147827,1.0942760705947876
Falling_ball,big,3.9050536155700684,0.7735595107078552,1.4422379732131958,-1.1201759576797485,1.3069826364517212,-1.1201759576797485
Falling_ball,big,12.738380432128906,1.085893154144287,1.3534048795700073,-1.5113593339920044,-1.4378033876419067,1.3534048795700073
Falling_ball,big,4.1223225593566895,0.3414170742034912,1.0099509954452515,-0.8443148136138916,0.9683277606964111,-0.4690338671207428
Falling_ball,big,3.3121960163116455,1.016719102859497,1.0639021396636963,-1.4460804462432861,-1.408252239227295,1.0639021396636963
Falling_ball,big,7.59805154800415,1.019155740737915,1.4035240411758423,-1.2979568243026733,1.2607523202896118,-1.2979568243026733
Falling_ball,mid,1.475291132926941,-2.108696222305298,0.8745695948600769,-1.69255530834198,0.797562301158905,-1.69255530834198
Falling_ball,mid,14.186750411987305,1.9222456216812134,1.2136396169662476,-1.4048799276351929,-0.7620944976806641,1.2136396169662476
Falling_ball,mid,5.449056625366211,0.7377314567565918,1.336828351020813,-1.3025363683700562,1.2011024951934814,-1.3025363683700562
Falling_ball,mid,32.49066162109375,1.844253659248352,0.9862068295478821,-1.4252458810806274,-1.1395975351333618,0.9862068295478821
Falling_ball,mid,0.6780672669410706,0.35587507486343384,1.2234495878219604,-1.1948777437210083,1.03931725025177,-1.1948777437210083
Falling_ball,mid,0.997252881526947,0.045865487307310104,1.5598994493484497,-0.9996153712272644,-0.8815837502479553,1.5598994493484497
Falling_ball,mid,1.6237016916275024,0.43891066312789917,1.3285889625549316,-1.4510799646377563,1.2581727504730225,-1.4510799646377563
Falling_ball,mid,11.133255004882812,2.5410263538360596,0.8391311764717102,-1.765626311302185,-1.6902273893356323,0.7666110396385193
Falling_ball,mid,-0.03116622194647789,-2.629157066345215,1.7930036783218384,-0.5970900058746338,-0.34638312458992004,1.7930036783218384
Falling_ball,mid,0.5018041729927063,-5.135865211486816,1.8011583089828491,-0.764386773109436,0.014833778142929077,1.8011583089828491
Falling_ball,small,2.6884913444519043,1.076326608657837,1.680390477180481,-1.0592526197433472,1.649384617805481,-1.0592526197433472
Falling_ball,small,3.342989683151245,4.1976141929626465,1.327989101409912,-0.9288710951805115,0.8625319600105286,-0.9288710951805115
Falling_ball,small,7.7715606689453125,-0.6341590881347656,0.9351213574409485,-1.5747300386428833,0.5447157025337219,-1.5747300386428833
Falling_ball,small,0.09585569053888321,-4.237044811248779,0.7049442529678345,-1.8153976202011108,0.3464599549770355,-1.8153976202011108
Falling_ball,small,0.8073090314865112,-0.34190991520881653,0.6780522465705872,-1.722036600112915,0.4469103217124939,-1.722036600112915
Falling_ball,small,13.873981475830078,3.5620133876800537,1.6347893476486206,-1.0292757749557495,1.5908616781234741,-1.0292757749557495
Falling_ball,small,1.9628174304962158,3.1815030574798584,0.7801921963691711,-1.2888062000274658,0.6448913216590881,-1.2888062000274658
Falling_ball,small,1.259533405303955,5.6545000076293945,1.0851824283599854,-0.6821277737617493,0.08960743248462677,-0.638759434223175
Falling_ball,small,0.6448622345924377,-1.3355026245117188,1.1640558242797852,-1.5654523372650146,1.1512281894683838,-1.5654523372650146
Falling_ball,small,5.000272274017334,4.180644512176514,1.1007320880889893,-1.0655734539031982,-0.8027426600456238,1.1007320880889893
Hitting_cones,fast,1.0918275117874146,0.0037053825799375772,0.9636173248291016,0.9636173248291016,0.9636173248291016,0.9636173248291016
Hitting_cones,fast,-0.14591962099075317,0.1149679496884346,0.9636243581771851,0.9636243581771851,0.9636243581771851,0.9636243581771851
Hitting_cones,fast,-0.11781709641218185,0.1129603385925293,-0.9621747136116028,-0.9647870659828186,-0.9635799527168274,-0.9622271656990051
Hitting_cones,fast,0.11080771684646606,0.11861687153577805,-0.9216180443763733,-1.0052605867385864,-0.9671774506568909,-0.9994431138038635
Hitting_cones,fast,-0.13167598843574524,0.11192639917135239,-0.9636238813400269,-0.9636238813400269,-0.9636238813400269,-0.9636238813400269
Hitting_cones,fast,-0.12150197476148605,0.11546891927719116,0.9655097126960754,0.9616542458534241,0.9654087424278259,0.9616937041282654
Hitting_cones,fast,-0.07788768410682678,0.11081068962812424,-0.9620232582092285,-0.9664525985717773,-0.9664525985717773,-0.9622682929039001
Hitting_cones,fast,-0.10176396369934082,0.09768422693014145,-0.9635714292526245,-0.9636237621307373,-0.9635714292526245,-0.9636237621307373
Hitting_cones,fast,-0.06043778732419014,0.11195812374353409,-0.9636239409446716,-0.9636239409446716,-0.9636239409446716,-0.9636239409446716
Hitting_cones,fast,-0.04065556079149246,0.1157553419470787,0.9641554355621338,0.9587520956993103,0.9587520956993103,0.9627545475959778
Hitting_cones,mid,-0.028964998200535774,0.1118440255522728,0.977134644985199,0.9765918254852295,0.9765918254852295,0.977134644985199
Hitting_cones,mid,1.143556833267212,0.004163616336882114,0.9636164307594299,0.9636164307594299,0.9636164307594299,0.9636164307594299
Hitting_cones,mid,1.1701804399490356,-0.016894429922103882,-0.9299687743186951,-0.9721419215202332,-0.9721419215202332,-0.9299687743186951
Hitting_cones,mid,1.052936315536499,0.11576735228300095,0.9636176824569702,0.9636176824569702,0.9636176824569702,0.9636176824569702
Hitting_cones,mid,0.07593823224306107,0.11590848118066788,-0.9455066919326782,-0.9692067503929138,-0.9692067503929138,-0.9455066919326782
Hitting_cones,mid,4.524647010839544e-06,0.004374525975435972,-0.9636070728302002,-0.963625431060791,-0.9636070728302002,-0.963625431060791
Hitting_cones,mid,-0.15220551192760468,0.11567556858062744,0.9636241793632507,0.9636241793632507,0.9636241793632507,0.9636241793632507
Hitting_cones,mid,-0.18671727180480957,0.11824377626180649,-0.9468653798103333,-0.9727174043655396,-0.9722366333007812,-0.9682875871658325
Hitting_cones,mid,1.0944114923477173,0.11574263125658035,0.9636161923408508,0.9636161923408508,0.9636161923408508,0.9636161923408508
Hitting_cones,mid,0.04048776254057884,0.11565861850976944,-0.963624119758606,-0.963624119758606,-0.963624119758606,-0.963624119758606
Hitting_cones,slow,-0.047233421355485916,0.11144337803125381,0.9640229940414429,0.9628323316574097,0.9637798070907593,0.9628323316574097
Hitting_cones,slow,-0.15047389268875122,0.11570931226015091,-0.9636238813400269,-0.9636238813400269,-0.9636238813400269,-0.9636238813400269
Hitting_cones,slow,0.9195870161056519,0.11594290286302567,0.9636192321777344,0.9636192321777344,0.9636192321777344,0.9636192321777344
Hitting_cones,slow,0.010677357204258442,0.1152058094739914,-0.9520303606987,-0.9805200695991516,-0.9522201418876648,-0.9805200695991516
Hitting_cones,slow,-0.003951294347643852,0.11674124002456665,0.9670571088790894,0.9548884630203247,0.9650753736495972,0.9548884630203247
Hitting_cones,slow,0.04231371730566025,0.11558777093887329,-0.9636240005493164,-0.9636240005493164,-0.9636240005493164,-0.9636240005493164
Hitting_cones,slow,0.009368306957185268,0.12357716262340546,-0.949429452419281,-0.9827136397361755,-0.9504143595695496,-0.9827136397361755
Hitting_cones,slow,0.04038175567984581,0.11586736887693405,-0.9636238813400269,-0.9636238813400269,-0.9636238813400269,-0.9636238813400269
Hitting_cones,slow,1.1250758171081543,0.11607708036899567,0.9636158347129822,0.9636158347129822,0.9636158347129822,0.9636158347129822
Hitting_cones,slow,-0.05600755661725998,0.11702275276184082,-0.9514175653457642,-0.9750138521194458,-0.9521185159683228,-0.9734922647476196
Pendulum,pendulum_20,7.487900257110596,4.054532051086426,1.3613226413726807,-0.7936561107635498,0.42289137840270996,-0.5315911769866943
Pendulum,pendulum_20,15.49819278717041,2.9468741416931152,1.688799262046814,-0.9000001549720764,1.0129140615463257,-0.9000001549720764
Pendulum,pendulum_20,19.448936462402344,4.552543640136719,1.762374758720398,-0.6013227105140686,0.9028105139732361,-0.6013227105140686
Pendulum,pendulum_20,28.996061325073242,3.6801693439483643,1.9231798648834229,-0.8097750544548035,1.1075575351715088,-0.6754624247550964
Pendulum,pendulum_20,43.30916976928711,3.92287278175354,2.361943483352661,-0.7899757027626038,2.252894163131714,-0.6099445223808289
Pendulum,pendulum_20,22.54342269897461,2.8194234371185303,0.8980430364608765,-2.5540947914123535,-1.2871853113174438,0.8980430364608765
Pendulum,pendulum_20,49.38357925415039,4.464405536651611,2.478437900543213,-0.6137815713882446,2.1701016426086426,-0.487186998128891
Pendulum,pendulum_20,6.323390960693359,2.065420150756836,1.134480595588684,-1.598397135734558,-1.4181896448135376,1.134480595588684
Pendulum,pendulum_20,15.520180702209473,4.137019634246826,1.9218230247497559,-0.6538186073303223,1.5210556983947754,-0.5867791175842285
Pendulum,pendulum_20,6.3830766677856445,3.0740113258361816,0.8324427008628845,-1.391156554222107,-0.4879339039325714,0.8324427008628845
Pendulum,pendulum_45,16.45284080505371,4.127171516418457,2.162539482116699,-0.6789768934249878,1.7796865701675415,-0.31027233600616455
Pendulum,pendulum_45,2.6946089267730713,-3.703535318374634,1.7684415578842163,-0.6984659433364868,-0.583649754524231,1.7684415578842163
Pendulum,pendulum_45,3.892537832260132,1.3131462335586548,2.1158406734466553,-1.4392540454864502,2.1158406734466553,-1.4392540454864502
Pendulum,pendulum_45,38.297019958496094,4.309162616729736,2.4964888095855713,-0.6026051640510559,2.242262601852417,-0.3327697217464447
Pendulum,pendulum_45,33.195167541503906,2.955277442932129,2.1230504512786865,-1.10094153881073,2.1030590534210205,-1.10094153881073
Pendulum,pendulum_45,10.38248348236084,1.9508205652236938,1.7621656656265259,-1.3803696632385254,1.5018525123596191,-1.3803696632385254
Pendulum,pendulum_45,19.638492584228516,3.2594308853149414,0.8520679473876953,-1.8825764656066895,-1.5986745357513428,0.7718756198883057
Pendulum,pendulum_45,16.458330154418945,3.8189778327941895,1.8866533041000366,-0.9460684061050415,1.6257985830307007,-0.9460684061050415
Pendulum,pendulum_45,1.6875029802322388,3.3088700771331787,1.8079004287719727,-0.9621248841285706,1.3163957595825195,-0.9621248841285706
Pendulum,pendulum_45,17.864910125732422,4.488815784454346,1.3912259340286255,-0.879361093044281,0.7583847641944885,-0.0671343058347702
Pendulum,pendulum_90,1.2884418964385986,2.302335023880005,0.8578833937644958,-1.53190016746521,0.4813234210014343,-1.53190016746521
Pendulum,pendulum_90,8.748358726501465,2.959033966064453,0.9776368737220764,-1.9035043716430664,-1.8792833089828491,0.9776368737220764
Pendulum,pendulum_90,0.048508040606975555,0.1259206384420395,0.0005708718672394753,0.0005708718672394753,0.0005708718672394753,0.0005708718672394753
Pendulum,pendulum_90,5.759095191955566,2.3485984802246094,0.7018023133277893,-0.6126789450645447,-0.175531804561615,0.7018023133277893
Pendulum,pendulum_90,41.89606475830078,4.839765548706055,0.7728332877159119,-1.0925308465957642,-0.8813654184341431,0.16491088271141052
Pendulum,pendulum_90,10.988105773925781,5.978802680969238,0.6308844685554504,-1.5511524677276611,-1.4713184833526611,0.48681479692459106
Pendulum,pendulum_90,6.3978753089904785,5.73619270324707,0.773709237575531,-1.0917350053787231,-0.29519376158714294,0.773709237575531
Pendulum,pendulum_90,2.4585154056549072,3.1349480152130127,1.3883683681488037,-1.2079846858978271,1.038642168045044,-1.2079846858978271
Pendulum,pendulum_90,3.040731430053711,3.5392374992370605,1.2046819925308228,-1.2711400985717773,-1.238433599472046,1.2046819925308228
Pendulum,pendulum_90,6.598638534545898,3.7394754886627197,1.8940403461456299,-0.7386243343353271,1.8224636316299438,-0.7386243343353271
Rotation,fast,1.6449445486068726,-1.0981329679489136,1.765153169631958,-0.6619970798492432,-0.5915735363960266,1.765153169631958
Rotation,fast,8.420921325683594,8.26926326751709,0.6016628742218018,-1.1576921939849854,-1.1576921939849854,0.42009469866752625
Rotation,fast,1.2700973749160767,-5.154989719390869,1.8588199615478516,-0.6155323386192322,-0.525685727596283,1.8588199615478516
Rotation,fast,1.242966651916504,2.2575953006744385,1.2719426155090332,-1.5611472129821777,1.2719426155090332,-1.5611472129821777
Rotation,fast,1.2297455072402954,-6.2457499504089355,1.6251863241195679,-0.42323359847068787,-0.09092958271503448,1.6251863241195679
Rotation,fast,5.416626930236816,1.9316688776016235,1.5613765716552734,-1.2276816368103027,1.531994104385376,-1.2276816368103027
Rotation,fast,0.07920169085264206,-1.929865837097168,0.888786792755127,-1.6614184379577637,0.864983081817627,-1.6614184379577637
Rotation,fast,1.0720301866531372,-5.211070537567139,1.8564703464508057,-0.6131684184074402,-0.6131684184074402,1.8564703464508057
Rotation,fast,1.282400369644165,-4.899754047393799,0.6964200735092163,-1.8203319311141968,0.6820087432861328,-1.8203319311141968
Rotation,fast,3.8721556663513184,-1.1541091203689575,1.650100588798523,-0.8837672472000122,-0.8096762895584106,1.650100588798523
Rotation,mid,1.379354476928711,-5.41541862487793,1.8041256666183472,-0.5264591574668884,0.0689946860074997,1.8041256666183472
Rotation,mid,1.113776445388794,-4.103610515594482,1.6893041133880615,-0.9366400241851807,-0.6664001941680908,1.6893041133880615
Rotation,mid,4.403308391571045,3.7372217178344727,0.6890054941177368,-1.0065134763717651,0.5017549395561218,-1.0005155801773071
Rotation,mid,1.2093396186828613,-3.913757085800171,1.8101706504821777,-0.7049202919006348,-0.6501584053039551,1.8101706504821777
Rotation,mid,1.3111177682876587,-5.210000991821289,1.8346123695373535,-0.535440981388092,-0.5294232964515686,1.8346123695373535
Rotation,mid,2.200998067855835,-1.770503282546997,1.7117966413497925,-0.8211658596992493,-0.7765114903450012,1.7117966413497925
Rotation,mid,3.962129831314087,1.0961017608642578,1.4442194700241089,-0.927091658115387,1.417140007019043,-0.9182125926017761
Rotation,mid,5.954461574554443,4.285778522491455,1.36863112449646,-0.9219169616699219,1.259901523590088,-0.857304573059082
Rotation,mid,17.60525131225586,0.3698626160621643,1.4013475179672241,-1.3170827627182007,1.4013475179672241,-1.3170827627182007
Rotation,mid,1.6798574924468994,4.303359031677246,1.3807169198989868,-1.0924829244613647,0.6626116037368774,-1.0924829244613647
Rotation,slow,2.7589433193206787,0.04660256579518318,1.5380245447158813,-1.043657660484314,-0.9958041906356812,1.5380245447158813
Rotation,slow,0.43867164850234985,-4.261470317840576,0.41456174850463867,-1.2735662460327148,0.35462522506713867,-1.2735662460327148
Rotation,slow,4.954886436462402,-3.7349672317504883,1.692936897277832,-0.8959110975265503,-0.7841874361038208,1.692936897277832
Rotation,slow,0.3631567656993866,-4.0334577560424805,1.7950693368911743,-0.7334349751472473,-0.6548846364021301,1.7950693368911743
Rotation,slow,0.25889766216278076,-3.0900893211364746,1.6991302967071533,-0.861020028591156,-0.8275787830352783,1.6991302967071533
Rotation,slow,0.6398739218711853,-5.5025763511657715,1.8173524141311646,-0.6681036949157715,-0.603533923625946,1.8173524141311646
Rotation,slow,28.786724090576172,-1.6357845067977905,0.9023514986038208,-1.0095328092575073,-1.0095328092575073,-0.8477705717086792
Rotation,slow,1.5766611099243164,-2.995624303817749,1.6805559396743774,-0.9066909551620483,-0.7087787389755249,1.6805559396743774
Rotation,slow,3.9590744972229004,-3.8860361576080322,1.5865240097045898,-1.5329482555389404,-1.438506841659546,1.5865240097045898
Rotation,slow,3.51943302154541,0.33959248661994934,0.9300330281257629,-1.548383355140686,0.17284232378005981,-1.548383355140686
Sliding_cone,cone_45,3.921342611312866,4.4412522315979,3.020641803741455,2.447774887084961,2.9116873741149902,2.447774887084961
Sliding_cone,cone_45,1.4112192392349243,4.505589008331299,1.3348839282989502,-0.8915441036224365,0.960923433303833,-0.8400514125823975
Sliding_cone,cone_45,0.8248246312141418,3.1594862937927246,1.3184971809387207,-1.1382644176483154,0.7687680125236511,-1.1382644176483154
Sliding_cone,cone_45,1.9340646266937256,2.977672576904297,1.2640657424926758,-1.062629222869873,1.0490541458129883,-1.062629222869873
Sliding_cone,cone_45,1.6334755420684814,4.509535312652588,1.3728208541870117,-0.8813633918762207,1.1239960193634033,-0.8267917633056641
Sliding_cone,cone_45,0.7905473113059998,3.038024425506592,0.742127537727356,-1.2272261381149292,-0.8461388349533081,0.7180253267288208
Sliding_cone,cone_45,1.0040217638015747,3.1975514888763428,1.0845426321029663,-1.196675181388855,1.0768486261367798,-1.196675181388855
Sliding_cone,cone_45,5.633199214935303,5.057061195373535,1.477326512336731,-0.7773875594139099,0.8897038102149963,-0.7773875594139099
Sliding_cone,cone_45,3.0428884029388428,4.66786527633667,1.3561228513717651,-0.9469797015190125,1.084940791130066,-0.9469797015190125
Sliding_cone,cone_45,2.487394332885742,3.3716235160827637,1.067610502243042,-1.4537079334259033,-1.4537079334259033,1.067610502243042
Sliding_cone,cone_60,0.3274199068546295,1.5004725456237793,1.238200306892395,-2.548591375350952,-2.099496603012085,1.238200306892395
Sliding_cone,cone_60,2.901754856109619,3.306943893432617,1.7953517436981201,-0.9364993572235107,1.7953517436981201,-0.9364993572235107
Sliding_cone,cone_60,5.323855876922607,3.37274169921875,1.058080792427063,-1.1541012525558472,-1.1142338514328003,1.058080792427063
Sliding_cone,cone_60,-0.1847718060016632,0.1459503024816513,-0.011851931922137737,-0.011851931922137737,-0.011851931922137737,-0.011851931922137737
Sliding_cone,cone_60,2.4608237743377686,4.607752323150635,2.158503532409668,-0.3859528601169586,1.7562857866287231,-0.37761011719703674
Sliding_cone,cone_60,1.3391021490097046,1.6837722063064575,2.241020917892456,-1.2472962141036987,2.241020917892456,-1.2472962141036987
Sliding_cone,cone_60,2.9654524326324463,4.327538967132568,0.8013508915901184,-1.542844533920288,-1.4700089693069458,0.7957003712654114
Sliding_cone,cone_60,7.309128284454346,1.818227767944336,1.6096854209899902,-1.3218235969543457,1.5782170295715332,-1.3218235969543457
Sliding_cone,cone_60,0.17742520570755005,2.5597002506256104,0.6914985775947571,-0.4965600073337555,0.5267576575279236,-0.4950386583805084
Sliding_cone,cone_60,1.2984669208526611,3.725297212600708,1.518744945526123,-0.8924260139465332,1.3327021598815918,-0.8731770515441895
Sliding_cone,cone_80,4.344086647033691,6.192300796508789,0.6923661828041077,-1.6889891624450684,-1.2399096488952637,0.6923661828041077
Sliding_cone,cone_80,0.979092001914978,3.683011293411255,1.0044286251068115,-1.2167067527770996,-0.6877752542495728,1.0044286251068115
Sliding_cone,cone_80,2.127366065979004,5.632868766784668,0.8933168649673462,-1.7319260835647583,-1.3705830574035645,0.8933168649673462
Sliding_cone,cone_80,2.6350526809692383,4.662614822387695,1.3676553964614868,-0.5951979756355286,1.0134550333023071,-0.047116607427597046
Sliding_cone,cone_80,10.376453399658203,3.2861087322235107,0.686111330986023,-1.6348127126693726,0.29878005385398865,-1.6348127126693726
Sliding_cone,cone_80,3.006993055343628,6.309073448181152,0.4318143129348755,-1.2400873899459839,0.08885014802217484,-1.192050814628601
Sliding_cone,cone_80,2.1276824474334717,-6.451859474182129,0.4879697561264038,-1.7548109292984009,-0.4109083414077759,-1.7548109292984009
Sliding_cone,cone_80,0.394929975271225,-8.146528244018555,0.8970140814781189,-0.25043442845344543,0.2612905204296112,0.8970140814781189
Sliding_cone,cone_80,0.5309426188468933,5.328487873077393,0.982303261756897,-0.545885443687439,0.982303261756897,-0.545885443687439
Sliding_cone,cone_80,0.680969774723053,8.554023742675781,0.679594874382019,-0.7697550058364868,-0.4574027955532074,0.679594874382019
Two_Moving_Pendulums,pendulum_20,0.16079771518707275,0.1255057007074356,-0.9298390746116638,-1.000335931777954,-0.930814802646637,-1.000335931777954
Two_Moving_Pendulums,pendulum_20,-0.07828118652105331,0.11559214442968369,0.9811326861381531,0.9544763565063477,0.9567287564277649,0.9811326861381531
Two_Moving_Pendulums,pendulum_20,-0.16575470566749573,0.0028181835077703,-0.9538397192955017,-0.9854798316955566,-0.9538397192955017,-0.9854798316955566
Two_Moving_Pendulums,pendulum_20,0.07585286349058151,0.11513068526983261,-0.9636222124099731,-0.9636222124099731,-0.9636222124099731,-0.9636222124099731
Two_Moving_Pendulums,pendulum_20,0.05121695622801781,0.004439408425241709,-0.9636200070381165,-0.963641881942749,-0.963641881942749,-0.9636200070381165
Two_Moving_Pendulums,pendulum_20,0.055725838989019394,0.004221682902425528,0.9636203050613403,0.9635660648345947,0.9635660648345947,0.9636203050613403
Two_Moving_Pendulums,pendulum_20,0.03616395592689514,0.002194003202021122,-0.9574679136276245,-0.9779819846153259,-0.9629402756690979,-0.9779819846153259
Two_Moving_Pendulums,pendulum_20,0.001566101098433137,0.0051398733630776405,0.9787190556526184,0.9587001800537109,0.9616733193397522,0.9787190556526184
Two_Moving_Pendulums,pendulum_20,0.05726131796836853,0.11789219081401825,-0.9396323561668396,-0.99748295545578,-0.940771758556366,-0.99748295545578
Two_Moving_Pendulums,pendulum_20,0.06446847319602966,0.12073344737291336,1.0036815404891968,0.9346177577972412,0.9362063407897949,1.0036815404891968
Two_Moving_Pendulums,pendulum_45,0.01180097833275795,-0.001645547104999423,1.0806870460510254,1.0468999147415161,1.048543930053711,1.0806870460510254
Two_Moving_Pendulums,pendulum_45,0.05234399437904358,0.11876069754362106,-0.9475448727607727,-0.9834108948707581,-0.9475448727607727,-0.9834108948707581
Two_Moving_Pendulums,pendulum_45,-0.09924215078353882,0.11737021803855896,0.9845199584960938,0.9516276121139526,0.9516276121139526,0.9845199584960938
Two_Moving_Pendulums,pendulum_45,0.22079895436763763,0.13623735308647156,-0.9467916488647461,-0.981334924697876,-0.9472419023513794,-0.981334924697876
Two_Moving_Pendulums,pendulum_45,0.11317750066518784,0.1166083812713623,0.9636226296424866,0.9636226296424866,0.9636226296424866,0.9636226296424866
Two_Moving_Pendulums,pendulum_45,0.06778451055288315,0.11396307498216629,-0.9636207222938538,-0.9636207222938538,-0.9636207222938538,-0.9636207222938538
Two_Moving_Pendulums,pendulum_45,0.07181398570537567,0.10230328142642975,-0.9609252214431763,-0.9673477411270142,-0.9672256708145142,-0.9609252214431763
Two_Moving_Pendulums,pendulum_45,0.06131270155310631,0.10524234175682068,0.9658450484275818,0.9621020555496216,0.9651526212692261,0.9634238481521606
Two_Moving_Pendulums,pendulum_45,-0.07825350761413574,0.002087796339765191,-0.9542644619941711,-0.9834360480308533,-0.9550785422325134,-0.9834360480308533
Two_Moving_Pendulums,pendulum_45,0.18356822431087494,0.02217198722064495,0.9640096426010132,0.9617161750793457,0.9617161750793457,0.9636422395706177
Two_Moving_Pendulums,pendulum_90,0.08009535074234009,0.24100975692272186,-0.9629851579666138,-0.9647969007492065,-0.9629851579666138,-0.9647969007492065
Two_Moving_Pendulums,pendulum_90,0.052197545766830444,0.03931623697280884,-0.956119954586029,-0.9786516427993774,-0.9599347114562988,-0.9786516427993774
Two_Moving_Pendulums,pendulum_90,0.07741125673055649,0.11537963151931763,-0.9636222720146179,-0.9636222720146179,-0.9636222720146179,-0.9636222720146179
Two_Moving_Pendulums,pendulum_90,0.04473467171192169,0.009652937762439251,0.9734326004981995,0.956758975982666,0.9582857489585876,0.9734326004981995
Two_Moving_Pendulums,pendulum_90,0.08526290953159332,0.4327506721019745,0.9797369241714478,0.9482793807983398,0.9611303806304932,0.9797369241714478
Two_Moving_Pendulums,pendulum_90,0.04421571269631386,0.015586103312671185,-0.9606609344482422,-0.9675835967063904,-0.9620760083198547,-0.9675835967063904
