run,alpha,beta,max_z,min_z,z0,z1
Pendulum,pendulum_90,25.062767028808594,10.251604080200195,0.7405989,-1.4267025,0.6666163206100464,0.7248778343200684
Pendulum,pendulum_90,6.24648380279541,14.551800727844238,2.1798408,-0.5819038,-0.5362218022346497,-0.5397173762321472
Pendulum,pendulum_90,9.441617965698242,9.983154296875,0.41804034,-3.2387757,0.398992657661438,0.33531874418258667
Pendulum,pendulum_90,5.08543062210083,13.532105445861816,2.0521407,-1.1689637,1.0937758684158325,-0.7564371228218079
Pendulum,pendulum_90,3.535949945449829,16.66920280456543,0.69452107,-3.212037,0.5675314664840698,0.6134541034698486
Pendulum,pendulum_90,13.431007385253906,8.76587200164795,1.4689548,-1.1401291,1.1862602233886719,-0.15067610144615173
Pendulum,pendulum_90,26.358383178710938,5.837243556976318,0.7890798,-1.6193254,0.6726410388946533,0.6264434456825256
Pendulum,pendulum_90,17.43265724182129,10.120688438415527,1.9895498,-0.7182953,-0.6902256011962891,-0.6996425986289978
Pendulum,pendulum_90,17.47545623779297,10.620437622070312,0.6280781,-1.9803631,0.6189312934875488,0.5295583605766296
Pendulum,pendulum_90,15.25204086303711,8.874451637268066,0.41471055,-2.7875552,0.4100348651409149,0.3910593092441559
Rotation,fast,1.102121353149414,0.6104159355163574,0.49194756,-2.5208352,-0.9824267029762268,-2.5195207595825195
Rotation,fast,2.224726915359497,1.3329569101333618,0.59406024,-3.568731,0.5415423512458801,-3.5687310695648193
Rotation,fast,1.5590859651565552,0.7680498957633972,2.797405,-0.8328233,-0.320978581905365,2.7817840576171875
Rotation,fast,1.3781388998031616,0.9754153490066528,2.2374394,-0.4888778,-0.4800519347190857,2.188509941101074
Rotation,fast,1.1523548364639282,0.6790339946746826,0.024089105,-3.1852717,-0.5058271884918213,-3.1030073165893555
Rotation,fast,3.9614460468292236,2.236210346221924,0.571682,-4.6966133,-0.3710460364818573,-4.696613311767578
Rotation,fast,1.5652203559875488,1.0254002809524536,0.9334469,-2.7732112,-2.6134443283081055,-2.7309858798980713
Rotation,fast,1.223713994026184,0.7180132865905762,0.3836648,-2.481843,-2.2348101139068604,-2.3831818103790283
Rotation,fast,1.1254488229751587,0.6309956312179565,1.6485035,-1.1120113,-0.4945591688156128,1.6400507688522339
Rotation,fast,1.1308908462524414,0.6622631549835205,0.53714204,-2.104698,-0.711196780204773,-2.093447208404541
Rotation,mid,6.147421360015869,0.08663827180862427,1.475055,-1.2850757,-1.1940059661865234,-1.200005292892456
Rotation,mid,1.1184340715408325,0.7120885252952576,2.285505,-0.8256122,0.27955642342567444,2.2584750652313232
Rotation,mid,2.953179121017456,0.6678959131240845,2.2340689,-0.8052578,0.8269432783126831,2.2326443195343018
Rotation,mid,3.134221076965332,0.3175279200077057,2.3109853,-1.1285304,0.7501327991485596,2.1506221294403076
Rotation,mid,3.237421989440918,0.37389707565307617,1.904122,-1.0177821,0.6324682831764221,1.8566101789474487
Rotation,mid,2.0168638229370117,0.9606425762176514,0.8190655,-1.483809,-0.08506565541028976,-0.8100286722183228
Rotation,mid,2.021919012069702,0.0652579739689827,1.9426606,-0.52862126,0.21262837946414948,1.895462155342102
Rotation,mid,4.648331642150879,0.15669384598731995,1.6518533,-1.1872584,-0.7451261281967163,-1.153584361076355
Rotation,mid,2.6055281162261963,0.5575838088989258,2.1594684,-0.7323437,0.7380325794219971,2.159468412399292
Rotation,mid,3.4121222496032715,0.4648854434490204,1.9937948,-1.1328206,0.7953912019729614,1.9495865106582642
Rotation,slow,1.769158959388733,0.9395564198493958,0.47951597,-3.3488882,0.2539873719215393,-3.341885805130005
Rotation,slow,2.073493242263794,0.5435383915901184,0.4592741,-2.3431177,0.30181384086608887,-2.336249589920044
Rotation,slow,3.0764334201812744,0.1461753249168396,2.259204,-0.49665776,-0.34734833240509033,2.250964403152466
Rotation,slow,1.075831651687622,0.649564266204834,1.7663666,-0.6308214,-0.1208711490035057,1.7456837892532349
Rotation,slow,1.0755993127822876,0.6107388138771057,0.2501839,-3.5149727,-0.060233257710933685,-3.3899879455566406
Rotation,slow,1.0371273756027222,0.5778864622116089,2.270203,-0.08215875,0.7333371639251709,2.243594169616699
Rotation,slow,2.6192493438720703,0.005986650474369526,0.72636855,-1.9179372,0.7263685464859009,-1.897085189819336
Rotation,slow,1.060896396636963,0.6323000192642212,1.8670855,-0.30841312,-0.06921031326055527,1.8037941455841064
Rotation,slow,2.0934195518493652,-0.2697342038154602,2.6474564,-0.7778593,-0.7361035346984863,2.6429522037506104
Rotation,slow,1.0503770112991333,0.568797767162323,1.5503469,-0.5794698,0.09533419460058212,1.0715086460113525
Sliding_cone,cone_45,3.12031888961792,10.0,1.0082996,-2.3766356,0.9100920557975769,0.6480327844619751
Sliding_cone,cone_45,2.050748586654663,10.0,2.5654643,-1.3490326,2.1659610271453857,-0.1238606870174408
Sliding_cone,cone_45,3.8869783878326416,10.0,4.868394,-1.867765,4.868393898010254,3.5566048622131348
Sliding_cone,cone_45,9.93730640411377,10.0,0.9180138,0.40172327,0.5257014036178589,0.5358027219772339
Sliding_cone,cone_45,4.666135787963867,10.0,0.14128344,-2.548007,-0.3226577043533325,-0.05598212778568268
Sliding_cone,cone_45,9.968171119689941,10.0,0.96864605,0.166955,0.9628562927246094,0.6431273221969604
Sliding_cone,cone_45,4.289572715759277,10.0,3.1347368,-3.277008,2.5024778842926025,3.1347367763519287
Sliding_cone,cone_45,9.921923637390137,10.0,0.2859822,-0.43919438,-0.24055594205856323,-0.19595950841903687
Sliding_cone,cone_45,2.9605307579040527,10.0,2.04263,-1.8903764,0.35108715295791626,1.90023672580719
Sliding_cone,cone_45,4.9339494705200195,10.0,2.3439348,-3.2880905,2.3439347743988037,0.5934749245643616
Sliding_cone,cone_60,3.1014652252197266,10.0,1.2350343,-2.3856199,0.3473432660102844,1.2350343465805054
Sliding_cone,cone_60,9.939579010009766,10.0,0.019056797,-0.7703221,-0.6662540435791016,-0.3955247402191162
Sliding_cone,cone_60,9.948490142822266,10.0,1.3667818,0.46585524,0.5339363217353821,0.7611512541770935
Sliding_cone,cone_60,9.90758991241455,10.0,1.0342219,0.3183525,0.4692191183567047,0.696916401386261
Sliding_cone,cone_60,3.9753408432006836,10.0,1.1233606,-2.1061392,0.9996154308319092,1.1233606338500977
Sliding_cone,cone_60,9.9561767578125,10.0,0.12935656,-0.43985534,-0.43985533714294434,-0.20420801639556885
Sliding_cone,cone_60,9.958593368530273,10.0,0.75847745,0.22651216,0.33241090178489685,0.4641853868961334
Sliding_cone,cone_60,3.789102792739868,10.0,2.5564873,-1.7150974,-0.08673936128616333,1.0102944374084473
Sliding_cone,cone_60,3.853775978088379,10.0,1.6657941,-2.1503937,-0.076894611120224,1.6616740226745605
Sliding_cone,cone_60,2.42724609375,10.0,1.4354204,-1.3188359,0.8840200901031494,1.4354203939437866
Sliding_cone,cone_80,9.85768985748291,10.0,0.7422138,-0.43072408,0.01777869462966919,0.5871906876564026
Sliding_cone,cone_80,9.912773132324219,10.0,0.46240354,-0.31220996,0.42614781856536865,0.329135537147522
Sliding_cone,cone_80,9.921121597290039,10.0,0.6133483,-0.012265839,0.007623754441738129,0.3491548001766205
Sliding_cone,cone_80,9.970320701599121,10.0,-0.048339225,-0.30950376,-0.048339225351810455,-0.19285818934440613
Sliding_cone,cone_80,9.989999771118164,10.0,0.09843197,-0.020000495,0.0653572604060173,0.03805368393659592
Sliding_cone,cone_80,9.728532791137695,10.0,0.8692851,0.068316415,0.20446336269378662,0.5969452261924744
Sliding_cone,cone_80,9.924994468688965,10.0,1.4845852,0.45447662,0.45447662472724915,1.4387751817703247
Sliding_cone,cone_80,7.327937602996826,10.0,1.5748616,-2.0323458,0.12328491359949112,0.9246916770935059
Sliding_cone,cone_80,9.883689880371094,10.0,0.3660773,-0.46366465,-0.3183325529098511,0.2839900255203247
Sliding_cone,cone_80,9.912464141845703,10.0,0.3472245,-0.29218492,-0.15320119261741638,0.2635420858860016
Two_Moving_Pendulums,pendulum_20,5.172266006469727,1.3668084144592285,0.27463207,-3.6925,-0.12288879603147507,-3.6861696243286133
Two_Moving_Pendulums,pendulum_20,9.090072631835938,2.01039457321167,0.11207521,-3.4684997,-0.22100186347961426,-3.428849220275879
Two_Moving_Pendulums,pendulum_20,8.424417495727539,1.6698325872421265,-0.12184341,-5.5817075,-0.4782763123512268,-5.58170747756958
Two_Moving_Pendulums,pendulum_20,5.073475360870361,1.1895784139633179,0.25609183,-4.4156675,-0.1371748149394989,-4.410095691680908
Two_Moving_Pendulums,pendulum_20,2.4918715953826904,1.2106704711914062,0.39559907,-3.6624548,-0.06524541229009628,-3.662454843521118
Two_Moving_Pendulums,pendulum_20,9.147237777709961,2.546173334121704,0.13824993,-6.992856,-0.6388639807701111,-6.992856025695801
Two_Moving_Pendulums,pendulum_20,6.935857772827148,1.4697976112365723,0.05403904,-5.099437,-0.4392433762550354,-5.099437236785889
Two_Moving_Pendulums,pendulum_20,8.68838882446289,1.9693892002105713,0.22821933,-4.0384083,-0.02348131686449051,-4.038408279418945
Two_Moving_Pendulums,pendulum_20,5.485730171203613,1.352094292640686,0.20831132,-3.1953382,-0.35233891010284424,-3.1686291694641113
Two_Moving_Pendulums,pendulum_20,9.569774627685547,1.5970157384872437,0.19375789,-4.6101513,-0.057971835136413574,-4.58571720123291
Two_Moving_Pendulums,pendulum_45,3.00999116897583,0.9641842842102051,0.43427256,-2.7455928,-0.45473435521125793,-2.7187788486480713
Two_Moving_Pendulums,pendulum_45,6.066988468170166,0.7727164030075073,0.29679582,-2.507272,-0.9299917221069336,-2.5001842975616455
Two_Moving_Pendulums,pendulum_45,2.453491687774658,3.6944777965545654,0.63277674,-2.5836647,0.21381519734859467,-2.518795967102051
Two_Moving_Pendulums,pendulum_45,8.441499710083008,1.5303417444229126,0.37070101,-2.9060278,-0.11008544266223907,-2.9058210849761963
Two_Moving_Pendulums,pendulum_45,5.8074750900268555,2.1543877124786377,0.3722216,-2.3208818,-0.48138102889060974,-2.2899065017700195
Two_Moving_Pendulums,pendulum_45,4.040632724761963,0.6888672113418579,0.44916356,-2.544622,0.08445923030376434,-2.5008673667907715
Two_Moving_Pendulums,pendulum_45,3.436746597290039,1.5861324071884155,0.29519394,-5.095649,-0.062563955783844,-5.082919597625732
Two_Moving_Pendulums,pendulum_45,8.438313484191895,1.7017143964767456,0.12588847,-5.3680496,0.04308062046766281,-5.178101539611816
Two_Moving_Pendulums,pendulum_45,9.979217529296875,1.0579724311828613,-0.047228135,-2.1359282,-0.30295947194099426,-2.1178314685821533
Two_Moving_Pendulums,pendulum_45,4.55440092086792,1.049865961074829,0.634658,-2.6988392,0.2603992223739624,-2.6743125915527344
Two_Moving_Pendulums,pendulum_90,1.6308910846710205,1.5028125047683716,3.679265,-0.47913313,0.004756271839141846,3.679265022277832
Two_Moving_Pendulums,pendulum_90,6.496855735778809,1.5475711822509766,4.6471663,-0.47765398,-0.07488728314638138,4.6471662521362305
Two_Moving_Pendulums,pendulum_90,4.244090557098389,1.1890803575515747,3.7277672,-0.20047915,0.16377943754196167,3.7030720710754395
Two_Moving_Pendulums,pendulum_90,2.985222816467285,1.1394855976104736,3.5546596,-0.4575603,0.03900139033794403,3.5396313667297363
Two_Moving_Pendulums,pendulum_90,3.8296544551849365,1.2297412157058716,0.7984121,-1.9302702,0.016831770539283752,-1.894322395324707
Two_Moving_Pendulums,pendulum_90,2.1557912826538086,1.1337974071502686,2.6580267,-0.5460142,-0.2971822917461395,2.5904252529144287
Two_Moving_Pendulums,pendulum_90,2.671579360961914,1.1959108114242554,3.638615,-0.42669958,0.23717495799064636,3.615725517272949
Two_Moving_Pendulums,pendulum_90,3.661870002746582,0.9705892205238342,0.4513718,-2.449005,-0.13501514494419098,-2.4391586780548096
Two_Moving_Pendulums,pendulum_90,2.572253465652466,1.085506558418274,2.4999955,-0.9241023,0.42581647634506226,2.4058384895324707
Two_Moving_Pendulums,pendulum_90,2.0790915489196777,0.6629060506820679,1.4811466,-1.446806,1.0174626111984253,0.5003983974456787
Two_Moving_Pendulum_One_Static,pendulum_20,8.225375175476074,1.0583128929138184,0.21339779,-5.380699,-0.039436325430870056,-5.368980884552002
Two_Moving_Pendulum_One_Static,pendulum_20,8.844502449035645,3.8201515674591064,0.0822521,-14.45449,-0.46134641766548157,-14.454489707946777
Two_Moving_Pendulum_One_Static,pendulum_20,9.660845756530762,1.4057409763336182,0.6011616,-2.0128908,-0.18502414226531982,-1.9980249404907227
Two_Moving_Pendulum_One_Static,pendulum_20,1.408406138420105,3.5297605991363525,0.94566685,-9.991492,0.037221476435661316,-9.99149227142334
Two_Moving_Pendulum_One_Static,pendulum_20,9.305508613586426,2.5199131965637207,0.28744575,-4.089634,-0.25207769870758057,-4.089633941650391
Two_Moving_Pendulum_One_Static,pendulum_20,5.066407203674316,1.7789026498794556,1.7994784,-0.7296353,0.4424886405467987,-0.21213576197624207
Two_Moving_Pendulum_One_Static,pendulum_20,3.9950027465820312,1.0467922687530518,1.0121033,-1.5578123,0.15609386563301086,-1.3607193231582642
Two_Moving_Pendulum_One_Static,pendulum_20,8.916561126708984,1.9082998037338257,2.2986908,-1.212641,0.6654615998268127,-1.2088254690170288
Two_Moving_Pendulum_One_Static,pendulum_20,9.980091094970703,1.0985746383666992,0.612743,-0.52079713,0.0005873218178749084,-0.49971333146095276
Two_Moving_Pendulum_One_Static,pendulum_20,9.897022247314453,1.1887966394424438,0.92290217,-1.1867094,0.36663395166397095,-1.1848347187042236
Two_Moving_Pendulum_One_Static,pendulum_45,17.870519638061523,1.2171443700790405,0.44458845,-5.8457947,-0.503246009349823,-5.831149101257324
Two_Moving_Pendulum_One_Static,pendulum_45,10.851075172424316,2.1057629585266113,0.18021339,-9.272246,-0.30489829182624817,-9.272246360778809
Two_Moving_Pendulum_One_Static,pendulum_45,13.565284729003906,0.33699724078178406,1.02935,-0.88302624,0.4700155258178711,0.9292542934417725
Two_Moving_Pendulum_One_Static,pendulum_45,7.722463130950928,1.6212421655654907,0.3820644,-4.03608,-0.30376923084259033,-3.998992681503296
Two_Moving_Pendulum_One_Static,pendulum_45,9.51878547668457,1.7963300943374634,1.7919619,-0.5494212,0.2748534679412842,1.3505547046661377
Two_Moving_Pendulum_One_Static,pendulum_45,2.6134331226348877,3.9451417922973633,0.75866306,-5.3619323,-0.15923532843589783,-5.272120952606201
Two_Moving_Pendulum_One_Static,pendulum_45,6.398207664489746,2.01411509513855,1.5118458,-1.0071257,0.6554855108261108,-0.08350446075201035
Two_Moving_Pendulum_One_Static,pendulum_45,10.135519981384277,1.8275823593139648,2.546325,0.0207422,0.7417734861373901,2.5461418628692627
Two_Moving_Pendulum_One_Static,pendulum_45,10.135519981384277,1.8275823593139648,2.546325,0.0207422,0.7417734861373901,2.5461418628692627
Two_Moving_Pendulum_One_Static,pendulum_45,10.056037902832031,1.7979553937911987,1.5996941,-0.81286925,0.5312647819519043,1.0274937152862549
Two_Moving_Pendulum_One_Static,pendulum_90,4.6553168296813965,3.179863452911377,2.6863394,-0.44578943,1.458472728729248,2.0008084774017334
Two_Moving_Pendulum_One_Static,pendulum_90,10.277969360351562,2.1518585681915283,1.3116324,-0.8536161,-0.34814175963401794,1.301170825958252
Two_Moving_Pendulum_One_Static,pendulum_90,11.030628204345703,1.5342051982879639,6.0935593,-0.13847522,0.9909946918487549,6.025313854217529
Two_Moving_Pendulum_One_Static,pendulum_90,9.78947639465332,1.382739543914795,0.80810344,-0.1606313,0.22742515802383423,0.2736074924468994
